RSSI LEFT_ORIGIN,RSSI MIDDLE_ORIGIN,RSSI RIGHT_ORIGIN,RSSI TRUNK_ORIGIN,RSSI FRONTLEFT_ORIGIN,RSSI FRONTRIGHT_ORIGIN,RSSI REARLEFT_ORIGIN,RSSI REARRIGHT_ORIGIN,class
-80,-81,-87,-91,-76,-67,-97,-84,front
-62,-71,-78,-64,-88,-93,-67,-88,left
-69,-66,-71,-37,-83,-91,-70,-71,trunk
-85,-78,-86,-84,-71,-71,-89,-84,front
-74,-92,-92,-83,-65,-81,-78,-92,front
-54,-62,-70,-58,-78,-82,-79,-75,start
-87,-80,-73,-80,-84,-70,-84,-75,lock
-74,-57,-76,-58,-88,-86,-82,-83,start
-74,-67,-77,-74,-81,-85,-84,-82,start
-70,-79,-90,-75,-82,-91,-69,-84,left
-87,-84,-75,-75,-82,-79,-72,-68,back
-67,-75,-87,-74,-76,-95,-69,-89,left
-73,-59,-75,-73,-79,-90,-82,-92,start
-72,-79,-91,-78,-72,-91,-74,-77,lock
-78,-77,-73,-61,-90,-90,-72,-63,back
-75,-88,-92,-81,-76,-85,-89,-95,lock
-84,-72,-74,-60,-88,-93,-70,-72,back
-62,-63,-73,-79,-81,-89,-84,-84,left
-84,-75,-84,-79,-71,-70,-92,-84,front
-70,-77,-89,-74,-79,-97,-69,-88,left
-88,-82,-90,-73,-73,-72,-88,-87,front
-68,-64,-72,-45,-82,-98,-67,-61,trunk
-92,-89,-79,-87,-73,-70,-87,-92,lock
-64,-64,-74,-58,-85,-89,-77,-84,start
-72,-63,-72,-69,-84,-88,-77,-81,start
-68,-63,-76,-42,-84,-87,-70,-72,trunk
-61,-60,-72,-62,-84,-85,-81,-78,start
-85,-77,-78,-81,-82,-65,-91,-88,right
-73,-89,-94,-78,-72,-83,-85,-91,front
-82,-82,-76,-79,-90,-83,-72,-77,lock
-63,-78,-77,-67,-81,-96,-70,-83,left
-73,-55,-70,-64,-81,-84,-80,-80,start
-72,-66,-70,-45,-89,-88,-69,-70,trunk
-92,-77,-67,-76,-87,-71,-95,-82,right
-72,-62,-71,-45,-87,-84,-67,-69,trunk
-69,-61,-72,-50,-79,-94,-63,-65,trunk
-72,-84,-86,-66,-82,-94,-58,-72,back
-73,-71,-62,-50,-79,-86,-73,-83,start
-74,-69,-67,-46,-84,-93,-71,-70,trunk
-84,-89,-85,-80,-82,-70,-87,-88,front
-85,-83,-78,-84,-76,-69,-91,-92,lock
-84,-94,-96,-90,-72,-87,-89,-93,lock
-71,-63,-76,-73,-82,-78,-81,-89,start
-75,-83,-86,-83,-70,-84,-80,-83,lock
-70,-80,-93,-71,-80,-97,-69,-89,left
-57,-63,-65,-59,-83,-86,-75,-75,start
-79,-85,-85,-63,-81,-101,-64,-74,back
-75,-63,-62,-68,-75,-87,-79,-83,start
-53,-73,-80,-71,-76,-92,-73,-76,left
-88,-82,-72,-84,-95,-65,-93,-83,right
-70,-63,-76,-38,-86,-94,-70,-71,trunk
-87,-75,-78,-77,-80,-67,-91,-87,right
-73,-81,-89,-76,-84,-96,-66,-73,back
-84,-80,-66,-84,-87,-77,-88,-74,right
-73,-80,-91,-80,-73,-92,-75,-86,left
-75,-81,-89,-81,-69,-83,-83,-93,lock
-69,-66,-71,-50,-91,-86,-66,-66,trunk
-96,-82,-99,-70,-83,-93,-72,-67,lock
-53,-67,-71,-61,-79,-90,-75,-88,left
-73,-69,-81,-72,-86,-73,-90,-93,right
-74,-77,-87,-74,-67,-94,-77,-84,left
-65,-68,-70,-38,-84,-92,-63,-65,trunk
-73,-58,-71,-70,-86,-85,-83,-87,start
-91,-85,-81,-82,-94,-89,-82,-73,lock
-58,-59,-72,-69,-78,-88,-80,-81,start
-93,-78,-76,-83,-90,-65,-88,-85,right
-65,-72,-73,-44,-85,-94,-63,-69,trunk
-87,-87,-82,-85,-74,-71,-87,-88,lock
-67,-64,-66,-53,-88,-91,-71,-70,trunk
-75,-87,-86,-87,-63,-85,-86,-90,front
-79,-87,-64,-77,-86,-72,-94,-75,right
-73,-63,-69,-63,-79,-87,-87,-84,start
-71,-74,-69,-38,-88,-88,-62,-64,trunk
-78,-70,-77,-62,-89,-87,-66,-76,back
-72,-64,-71,-36,-89,-85,-59,-70,trunk
-75,-89,-80,-85,-83,-95,-72,-70,lock
-72,-72,-75,-59,-84,-87,-72,-69,back
-62,-80,-85,-88,-83,-95,-70,-81,left
-64,-69,-74,-63,-82,-88,-83,-87,start
-60,-74,-79,-73,-80,-92,-67,-84,left
-65,-75,-77,-71,-75,-92,-75,-80,left
-82,-81,-68,-73,-90,-77,-74,-73,right
-73,-55,-75,-71,-81,-81,-79,-85,start
-67,-58,-66,-53,-81,-84,-78,-77,start
-70,-58,-59,-71,-82,-80,-83,-81,start
-65,-86,-89,-77,-88,-98,-68,-84,left
-78,-94,-93,-90,-76,-72,-91,-90,lock
-71,-81,-81,-66,-76,-92,-67,-87,left
-94,-72,-67,-88,-88,-72,-89,-76,right
-69,-73,-77,-45,-92,-96,-69,-67,trunk
-65,-77,-85,-72,-81,-90,-70,-84,left
-65,-84,-92,-73,-71,-96,-75,-85,left
-65,-69,-79,-71,-80,-92,-69,-85,left
-67,-92,-83,-76,-70,-96,-84,-85,left
-71,-51,-69,-63,-87,-82,-82,-87,start
-73,-56,-63,-65,-80,-81,-74,-77,start
-73,-79,-88,-71,-83,-94,-66,-82,back
-73,-75,-71,-49,-81,-93,-72,-71,trunk
-78,-74,-80,-76,-83,-88,-66,-60,back
-74,-53,-70,-61,-78,-79,-79,-73,start
-76,-83,-93,-74,-77,-93,-79,-88,lock
-63,-74,-83,-72,-79,-96,-80,-81,left
-71,-65,-71,-63,-75,-83,-80,-83,start
-77,-79,-84,-84,-75,-70,-90,-87,front
-53,-72,-79,-72,-77,-94,-83,-78,left
-76,-54,-74,-66,-84,-89,-86,-82,start
-82,-87,-92,-86,-69,-79,-91,-95,front
-88,-81,-72,-75,-85,-82,-73,-62,back
-69,-68,-70,-40,-81,-88,-63,-68,trunk
-70,-70,-66,-44,-90,-93,-73,-70,trunk
-65,-65,-72,-66,-84,-89,-84,-83,start
-84,-82,-85,-69,-91,-92,-64,-63,back
-72,-86,-82,-76,-79,-90,-73,-94,lock
-77,-84,-88,-77,-68,-80,-84,-93,front
-70,-61,-80,-71,-81,-90,-81,-84,left
-78,-80,-89,-85,-92,-91,-70,-67,back
-74,-59,-67,-70,-84,-85,-81,-83,start
-71,-58,-72,-68,-88,-78,-80,-85,start
-73,-80,-85,-66,-83,-92,-59,-73,back
-71,-63,-75,-66,-82,-84,-81,-85,start
-66,-68,-78,-46,-88,-85,-66,-65,trunk
-72,-56,-79,-72,-91,-85,-83,-82,start
-78,-73,-71,-80,-89,-66,-91,-84,right
-64,-65,-69,-38,-88,-91,-72,-74,trunk
-67,-63,-70,-41,-90,-92,-63,-71,trunk
-81,-76,-79,-61,-83,-91,-60,-78,back
-79,-83,-85,-71,-84,-92,-72,-67,back
-89,-81,-80,-89,-69,-67,-87,-84,front
-90,-71,-67,-79,-88,-70,-87,-79,right
-76,-62,-72,-62,-84,-82,-86,-87,start
-67,-66,-69,-44,-82,-89,-72,-66,trunk
-85,-85,-88,-82,-69,-67,-93,-84,front
-79,-74,-85,-84,-74,-67,-90,-86,front
-75,-88,-92,-81,-76,-85,-89,-95,lock
-69,-73,-78,-45,-93,-97,-70,-68,trunk
-68,-59,-74,-72,-84,-88,-82,-89,start
-66,-71,-70,-51,-82,-92,-75,-61,trunk
-85,-78,-79,-75,-87,-72,-90,-79,right
-82,-63,-69,-74,-82,-85,-81,-86,start
-74,-65,-72,-66,-75,-83,-80,-77,start
-91,-83,-74,-77,-83,-66,-93,-84,right
-66,-70,-76,-65,-80,-94,-71,-80,left
-74,-80,-92,-81,-81,-92,-75,-76,lock
-45,-66,-73,-69,-80,-95,-80,-75,left
-81,-78,-89,-78,-70,-73,-87,-85,front
-54,-67,-80,-60,-80,-87,-75,-80,start
-86,-92,-85,-81,-80,-66,-89,-94,front
-73,-63,-71,-63,-81,-91,-62,-70,trunk
-67,-46,-68,-66,-83,-85,-83,-84,start
-73,-64,-56,-68,-82,-81,-90,-81,right
-70,-64,-72,-70,-86,-90,-80,-84,start
-79,-73,-70,-73,-90,-75,-94,-75,right
-72,-70,-68,-46,-92,-89,-66,-65,trunk
-71,-60,-72,-68,-83,-75,-87,-85,start
-70,-74,-71,-47,-83,-90,-71,-64,trunk
-65,-63,-71,-57,-85,-89,-67,-62,trunk
-91,-79,-78,-61,-85,-93,-59,-81,back
-62,-72,-81,-67,-85,-90,-67,-80,left
-89,-92,-79,-86,-86,-76,-93,-88,lock
-68,-84,-85,-78,-69,-88,-74,-83,lock
-77,-78,-86,-72,-85,-92,-58,-80,back
-87,-76,-70,-83,-85,-72,-92,-89,right
-70,-57,-66,-49,-90,-87,-64,-68,trunk
-67,-56,-61,-55,-81,-87,-77,-76,start
-58,-61,-71,-76,-80,-96,-88,-82,start
-74,-88,-88,-88,-60,-78,-85,-88,front
-69,-56,-85,-66,-86,-90,-76,-76,start
-86,-80,-73,-72,-87,-81,-70,-68,back
-76,-87,-58,-70,-81,-82,-87,-77,right
-81,-77,-83,-86,-60,-91,-82,-85,front
-75,-82,-84,-87,-65,-83,-87,-93,front
-76,-67,-58,-80,-81,-76,-85,-85,right
-78,-74,-74,-85,-85,-75,-83,-72,right
-65,-62,-68,-51,-82,-93,-67,-69,trunk
-66,-53,-70,-57,-81,-85,-78,-77,start
-84,-86,-79,-72,-82,-87,-71,-66,back
-86,-82,-71,-75,-86,-83,-74,-65,lock
-77,-74,-75,-73,-84,-93,-71,-59,back
-73,-58,-79,-70,-82,-87,-82,-85,start
-84,-83,-81,-82,-69,-74,-89,-86,front
-77,-76,-80,-79,-61,-82,-83,-90,front
-69,-66,-71,-50,-91,-86,-66,-66,trunk
-81,-73,-75,-74,-90,-72,-87,-86,right
-71,-67,-68,-44,-88,-85,-65,-71,trunk
-70,-59,-64,-62,-88,-85,-76,-77,start
-74,-68,-72,-49,-86,-87,-70,-66,trunk
-67,-65,-75,-63,-74,-86,-78,-80,start
-79,-71,-86,-76,-92,-69,-95,-88,right
-71,-69,-72,-45,-86,-89,-72,-61,trunk
-68,-56,-65,-61,-78,-86,-74,-82,start
-70,-66,-56,-57,-85,-84,-72,-91,start
-80,-87,-66,-81,-90,-72,-91,-81,right
-55,-74,-71,-70,-79,-95,-73,-80,left
-84,-79,-70,-84,-87,-83,-73,-70,right
-86,-82,-83,-72,-88,-91,-67,-67,back
-61,-83,-89,-71,-72,-91,-75,-86,left
-61,-69,-76,-71,-82,-89,-77,-83,left
-70,-63,-71,-56,-80,-93,-80,-82,start
-84,-90,-88,-79,-75,-63,-94,-80,front
-73,-80,-86,-77,-85,-96,-65,-74,back
-84,-81,-71,-87,-86,-73,-73,-69,right
-65,-79,-78,-71,-78,-92,-72,-87,left
-83,-80,-84,-76,-88,-89,-69,-62,back
-85,-79,-90,-82,-68,-72,-92,-90,front
-73,-64,-56,-68,-82,-81,-90,-81,right
-91,-80,-74,-70,-84,-76,-77,-76,lock
-75,-55,-68,-68,-83,-83,-89,-89,start
-85,-78,-71,-83,-87,-85,-81,-75,lock
-83,-86,-95,-88,-70,-73,-87,-88,front
-75,-60,-71,-46,-84,-90,-72,-66,trunk
-67,-78,-79,-70,-79,-95,-69,-84,left
-79,-73,-80,-64,-81,-92,-72,-66,back
-84,-80,-74,-83,-89,-82,-83,-72,right
-70,-61,-71,-36,-78,-92,-67,-64,trunk
-76,-66,-58,-73,-77,-80,-81,-85,right
-59,-64,-72,-72,-85,-99,-73,-80,left
-72,-66,-73,-53,-84,-97,-61,-71,trunk
-81,-87,-90,-86,-72,-72,-84,-93,front
-76,-94,-86,-77,-66,-84,-90,-87,front
-67,-61,-70,-37,-88,-85,-68,-66,trunk
-83,-89,-87,-81,-70,-66,-89,-93,front
-58,-64,-76,-68,-79,-93,-85,-82,start
-73,-52,-64,-60,-83,-89,-77,-79,start
-77,-80,-80,-76,-70,-95,-76,-82,left
-71,-61,-75,-66,-80,-86,-81,-86,start
-72,-66,-73,-70,-79,-85,-79,-86,start
-93,-91,-86,-85,-75,-68,-86,-85,front
-71,-59,-72,-74,-85,-78,-88,-81,start
-88,-75,-78,-86,-84,-68,-90,-84,right
-77,-80,-72,-72,-86,-88,-84,-85,start
-70,-64,-74,-73,-83,-79,-81,-86,start
-74,-59,-73,-74,-90,-84,-84,-78,start
-87,-74,-74,-82,-89,-82,-89,-72,right
-64,-75,-82,-74,-77,-91,-73,-81,left
-58,-72,-84,-71,-82,-91,-72,-86,left
-70,-90,-88,-79,-68,-85,-81,-91,lock
-71,-59,-70,-63,-86,-83,-81,-83,start
-67,-58,-71,-71,-79,-89,-81,-82,start
-75,-53,-74,-67,-91,-92,-83,-81,start
-74,-70,-66,-56,-83,-91,-73,-70,trunk
-78,-72,-55,-71,-88,-75,-85,-86,right
-71,-74,-68,-37,-89,-89,-63,-62,trunk
-79,-83,-93,-80,-80,-77,-92,-95,front
-81,-79,-85,-75,-86,-92,-71,-59,back
-73,-86,-90,-84,-79,-85,-82,-95,lock
-83,-80,-79,-80,-83,-70,-91,-81,right
-66,-62,-70,-37,-90,-90,-64,-61,trunk
-76,-91,-92,-79,-66,-77,-83,-92,front
-72,-70,-65,-61,-77,-92,-80,-76,start
-70,-64,-74,-50,-80,-94,-63,-68,trunk
-73,-72,-84,-43,-88,-89,-65,-64,trunk
-71,-82,-82,-84,-74,-94,-80,-85,left
-67,-55,-61,-64,-83,-78,-88,-81,start
-69,-64,-70,-65,-80,-76,-75,-89,start
-71,-84,-86,-76,-67,-87,-76,-87,lock
-73,-89,-95,-93,-76,-80,-84,-93,lock
-65,-74,-76,-75,-72,-91,-75,-86,left
-85,-75,-72,-71,-92,-71,-84,-76,right
-67,-75,-84,-72,-76,-93,-72,-81,left
-58,-64,-75,-68,-79,-92,-85,-81,start
-78,-86,-79,-75,-84,-84,-74,-73,lock
-71,-59,-70,-70,-86,-84,-79,-93,start
-86,-82,-74,-73,-91,-86,-72,-63,back
-62,-54,-70,-70,-80,-87,-82,-86,start
-72,-68,-74,-47,-84,-88,-75,-72,trunk
-72,-70,-73,-60,-83,-96,-81,-76,back
-75,-58,-79,-68,-87,-81,-86,-82,start
-82,-89,-82,-73,-82,-90,-65,-61,back
-79,-85,-87,-85,-84,-89,-72,-73,lock
-79,-66,-71,-38,-80,-89,-67,-69,trunk
-71,-67,-70,-44,-86,-89,-65,-71,trunk
-69,-54,-73,-66,-79,-93,-80,-80,start
-71,-65,-67,-43,-83,-92,-71,-81,trunk
-75,-66,-68,-42,-86,-90,-65,-69,trunk
-72,-72,-61,-49,-78,-88,-72,-84,start
-63,-76,-80,-71,-76,-90,-77,-82,left
-55,-73,-78,-75,-82,-94,-75,-81,left
-77,-80,-79,-53,-90,-89,-71,-62,back
-74,-65,-63,-45,-91,-92,-68,-67,trunk
-87,-85,-84,-76,-92,-88,-84,-63,back
-88,-80,-67,-75,-92,-72,-82,-77,right
-79,-61,-76,-60,-89,-84,-87,-86,start
-75,-87,-92,-85,-63,-83,-81,-91,lock
-83,-85,-84,-83,-80,-69,-93,-94,lock
-62,-60,-77,-68,-83,-85,-82,-81,start
-88,-85,-89,-80,-79,-92,-72,-78,lock
-66,-61,-68,-64,-79,-76,-90,-78,start
-71,-81,-85,-70,-77,-97,-58,-78,back
-68,-51,-69,-73,-77,-80,-76,-82,start
-75,-61,-67,-61,-80,-86,-85,-87,start
-58,-75,-72,-71,-81,-96,-69,-81,left
-90,-79,-77,-77,-84,-73,-76,-71,lock
-72,-77,-89,-78,-73,-92,-71,-81,lock
-75,-70,-50,-77,-83,-76,-88,-81,right
-78,-88,-94,-89,-64,-75,-81,-90,front
-81,-86,-77,-77,-84,-87,-73,-79,lock
-93,-80,-85,-83,-72,-70,-93,-84,front
-56,-71,-70,-67,-76,-91,-81,-88,left
-89,-80,-86,-79,-69,-74,-93,-96,front
-72,-76,-75,-60,-85,-95,-75,-77,back
-81,-88,-91,-84,-88,-91,-70,-71,lock
-75,-80,-90,-77,-71,-93,-79,-89,left
-72,-63,-74,-39,-80,-91,-70,-73,trunk
-87,-83,-72,-84,-87,-82,-72,-69,lock
-72,-60,-69,-68,-86,-83,-86,-86,start
-81,-79,-86,-82,-70,-85,-86,-93,front
-81,-92,-91,-82,-64,-77,-80,-91,front
-71,-88,-90,-82,-67,-80,-81,-90,lock
-60,-58,-63,-61,-73,-86,-80,-79,start
-68,-71,-75,-43,-88,-90,-64,-63,trunk
-81,-84,-84,-78,-77,-67,-88,-84,lock
-72,-87,-89,-80,-82,-89,-73,-78,lock
-79,-84,-93,-81,-73,-71,-95,-87,front
-74,-65,-69,-71,-86,-86,-90,-90,start
-72,-52,-74,-62,-89,-88,-79,-81,start
-77,-87,-88,-89,-62,-75,-79,-89,front
-62,-71,-84,-70,-84,-94,-69,-83,left
-62,-70,-72,-72,-85,-91,-72,-80,left
-83,-80,-86,-83,-73,-84,-85,-93,front
-76,-60,-79,-67,-85,-91,-77,-88,start
-86,-74,-80,-82,-88,-77,-86,-88,right
-78,-80,-84,-75,-79,-69,-90,-88,lock
-58,-76,-76,-70,-81,-96,-71,-82,left
-69,-62,-67,-63,-79,-89,-88,-80,start
-81,-80,-91,-78,-71,-70,-96,-89,front
-79,-89,-92,-83,-74,-89,-75,-90,lock
-71,-59,-73,-69,-87,-89,-88,-87,start
-71,-65,-73,-52,-81,-92,-68,-66,trunk
-82,-84,-89,-87,-66,-73,-86,-91,front
-66,-79,-86,-73,-86,-95,-64,-82,left
-81,-85,-87,-76,-80,-95,-74,-94,lock
-75,-87,-86,-78,-75,-84,-84,-94,front
-77,-78,-88,-80,-67,-79,-77,-87,front
-76,-77,-73,-72,-87,-78,-95,-90,right
-76,-74,-73,-55,-86,-90,-72,-60,back
-68,-76,-84,-71,-76,-94,-68,-88,left
-71,-91,-84,-71,-76,-95,-73,-85,left
-81,-76,-73,-79,-84,-74,-90,-77,right
-87,-80,-85,-86,-69,-73,-88,-95,front
-64,-60,-73,-71,-81,-85,-88,-86,start
-81,-78,-91,-82,-70,-90,-85,-96,front
-68,-64,-69,-67,-80,-85,-75,-76,start
-85,-73,-75,-71,-96,-76,-89,-68,right
-67,-65,-62,-64,-78,-83,-75,-78,start
-73,-81,-91,-72,-76,-94,-70,-92,left
-70,-63,-71,-35,-83,-89,-68,-64,trunk
-85,-80,-72,-83,-87,-71,-85,-74,lock
-87,-78,-71,-85,-89,-78,-94,-73,right
-79,-86,-85,-77,-65,-68,-86,-91,front
-65,-83,-79,-76,-73,-94,-73,-86,left
-70,-62,-65,-51,-87,-94,-74,-69,trunk
-86,-85,-86,-84,-72,-68,-93,-87,front
-80,-84,-88,-71,-88,-96,-66,-71,back
-86,-91,-75,-84,-83,-81,-79,-73,lock
-74,-82,-91,-74,-77,-93,-77,-94,lock
-77,-84,-86,-81,-70,-73,-76,-96,front
-78,-72,-71,-73,-88,-74,-89,-85,right
-64,-58,-64,-72,-75,-86,-79,-78,start
-78,-81,-74,-74,-94,-95,-72,-56,back
-70,-61,-77,-74,-84,-83,-87,-94,start
-79,-80,-84,-83,-61,-81,-89,-87,front
-79,-75,-72,-37,-88,-89,-68,-69,trunk
-86,-93,-78,-78,-74,-73,-92,-90,lock
-55,-64,-70,-57,-74,-84,-81,-81,start
-82,-81,-81,-66,-83,-89,-64,-67,back
-70,-67,-68,-64,-82,-90,-77,-81,start
-75,-58,-78,-69,-82,-87,-83,-84,start
-77,-70,-57,-66,-90,-82,-86,-78,right
-66,-81,-84,-79,-73,-93,-81,-86,left
-76,-70,-66,-75,-86,-74,-92,-75,right
-69,-58,-60,-54,-79,-87,-79,-77,start
-74,-71,-78,-57,-87,-92,-81,-75,back
-64,-75,-79,-77,-75,-90,-77,-82,left
-72,-77,-80,-75,-72,-94,-77,-84,left
-76,-83,-72,-75,-87,-85,-71,-66,back
-77,-79,-87,-76,-79,-92,-72,-72,lock
-69,-60,-67,-64,-83,-94,-90,-93,start
-77,-90,-89,-88,-62,-73,-80,-92,front
-62,-78,-88,-85,-77,-94,-71,-83,left
-74,-85,-92,-74,-84,-94,-68,-71,back
-73,-72,-61,-49,-76,-87,-72,-85,start
-73,-92,-92,-73,-85,-92,-72,-77,back
-83,-80,-87,-80,-71,-76,-92,-93,front
-82,-81,-87,-71,-94,-92,-69,-69,back
-76,-91,-92,-79,-66,-77,-83,-92,front
-79,-88,-87,-74,-90,-91,-68,-72,back
-71,-60,-66,-72,-88,-84,-83,-79,start
-88,-79,-90,-75,-75,-83,-77,-87,lock
-82,-73,-73,-80,-87,-83,-90,-70,right
-73,-68,-76,-71,-85,-86,-86,-85,start
-66,-88,-78,-77,-72,-91,-75,-82,left
-71,-56,-84,-63,-85,-88,-88,-89,start
-73,-63,-67,-52,-80,-88,-75,-74,start
-77,-76,-61,-69,-89,-74,-90,-75,right
-63,-75,-89,-75,-84,-94,-71,-85,left
-67,-65,-64,-62,-72,-79,-82,-76,start
-86,-87,-80,-82,-73,-72,-92,-90,lock
-72,-79,-90,-81,-70,-92,-79,-89,left
-89,-82,-99,-70,-83,-93,-72,-67,lock
-64,-86,-85,-73,-78,-95,-71,-93,left
-89,-85,-80,-65,-88,-91,-61,-67,back
-80,-70,-63,-72,-87,-70,-92,-84,right
-76,-67,-70,-64,-77,-83,-93,-80,start
-75,-64,-66,-47,-90,-87,-70,-72,trunk
-71,-51,-66,-63,-82,-88,-82,-83,start
-71,-72,-61,-51,-78,-89,-73,-83,start
-83,-89,-90,-79,-85,-84,-78,-77,lock
-65,-65,-77,-72,-80,-98,-74,-79,left
-89,-90,-90,-83,-97,-93,-72,-73,lock
-83,-91,-94,-81,-72,-74,-88,-94,front
-69,-56,-73,-67,-82,-83,-76,-84,start
-71,-80,-85,-71,-80,-97,-57,-78,back
-86,-83,-88,-71,-89,-89,-64,-67,back
-74,-71,-71,-63,-77,-80,-87,-80,start
-62,-80,-80,-73,-84,-94,-72,-91,left
-73,-96,-88,-74,-86,-95,-72,-73,back
-72,-62,-69,-67,-82,-84,-83,-86,start
-45,-67,-79,-73,-84,-95,-80,-78,left
-85,-94,-94,-79,-93,-92,-79,-74,lock
-73,-64,-76,-45,-82,-93,-77,-70,trunk
-74,-63,-70,-70,-88,-72,-90,-87,right
-76,-87,-86,-83,-63,-83,-87,-88,front
-71,-61,-73,-53,-89,-87,-72,-68,trunk
-67,-62,-76,-75,-92,-88,-86,-76,start
-73,-70,-47,-72,-82,-82,-90,-87,right
-82,-83,-66,-77,-87,-76,-91,-80,right
-84,-78,-74,-82,-90,-82,-83,-72,right
-80,-71,-78,-64,-83,-84,-85,-84,start
-59,-64,-72,-72,-85,-99,-73,-80,left
-76,-53,-67,-69,-76,-77,-85,-78,start
-58,-73,-71,-73,-87,-93,-72,-87,left
-79,-79,-84,-85,-69,-64,-91,-89,front
-82,-92,-91,-89,-73,-74,-92,-96,lock
-73,-71,-71,-42,-86,-96,-73,-72,trunk
-75,-65,-62,-73,-88,-78,-91,-81,right
-63,-81,-79,-69,-80,-98,-71,-87,left
-61,-57,-67,-59,-85,-85,-77,-85,start
-93,-77,-78,-79,-92,-67,-93,-80,lock
-81,-86,-96,-85,-71,-72,-90,-91,front
-78,-78,-80,-62,-84,-89,-80,-66,back
-71,-58,-76,-66,-89,-86,-82,-77,start
-61,-82,-81,-76,-76,-94,-72,-86,left
-83,-81,-83,-71,-94,-94,-57,-74,back
-68,-65,-61,-64,-79,-86,-79,-85,start
-62,-81,-83,-66,-84,-92,-64,-88,left
-66,-78,-89,-73,-78,-94,-69,-86,left
-77,-86,-89,-76,-68,-73,-85,-87,front
-68,-64,-57,-69,-87,-82,-85,-85,right
-75,-81,-81,-75,-83,-90,-67,-61,back
-57,-61,-71,-74,-80,-94,-87,-81,start
-71,-61,-75,-34,-88,-95,-70,-73,trunk
-76,-79,-68,-76,-89,-78,-87,-78,right
-78,-77,-79,-72,-85,-94,-65,-68,back
-71,-65,-75,-65,-86,-84,-87,-86,start
-75,-65,-63,-47,-92,-94,-67,-67,trunk
-82,-77,-83,-84,-71,-68,-95,-89,front
-72,-68,-64,-60,-90,-92,-68,-66,trunk
-71,-65,-88,-63,-83,-91,-81,-87,start
-62,-80,-77,-76,-79,-98,-71,-81,left
-84,-80,-83,-71,-94,-92,-64,-72,back
-51,-59,-77,-64,-75,-82,-80,-78,start
-73,-66,-67,-52,-88,-89,-65,-69,trunk
-71,-53,-68,-61,-80,-80,-79,-80,start
-73,-80,-88,-79,-80,-96,-74,-75,lock
-64,-77,-76,-72,-78,-98,-71,-82,left
-69,-58,-67,-63,-80,-89,-75,-85,start
-80,-82,-88,-78,-72,-62,-89,-91,front
-69,-63,-65,-38,-81,-86,-72,-66,trunk
-68,-72,-71,-39,-82,-91,-64,-61,trunk
-57,-73,-81,-75,-77,-93,-73,-88,left
-71,-81,-91,-82,-70,-83,-81,-89,lock
-65,-54,-69,-56,-85,-84,-77,-76,start
-73,-84,-92,-72,-81,-93,-75,-75,back
-82,-78,-84,-83,-71,-79,-86,-88,front
-72,-83,-90,-70,-83,-93,-62,-79,back
-71,-88,-90,-82,-67,-80,-81,-90,lock
-79,-92,-95,-89,-70,-72,-96,-94,front
-73,-57,-70,-68,-83,-76,-87,-92,start
-83,-79,-74,-75,-86,-72,-90,-90,right
-64,-76,-81,-70,-80,-95,-71,-89,left
-84,-81,-72,-74,-88,-81,-74,-61,back
-69,-82,-85,-72,-77,-93,-72,-85,lock
-75,-85,-86,-66,-81,-95,-61,-79,back
-64,-63,-82,-72,-82,-93,-79,-85,left
-84,-83,-87,-89,-63,-77,-88,-93,front
-71,-70,-77,-54,-88,-91,-72,-71,back
-68,-65,-75,-44,-82,-91,-66,-65,trunk
-73,-63,-78,-66,-86,-89,-83,-80,start
-71,-82,-91,-72,-76,-92,-72,-85,lock
-72,-65,-76,-51,-89,-85,-67,-70,trunk
-63,-79,-85,-72,-79,-95,-67,-88,left
-68,-52,-69,-67,-81,-87,-88,-87,start
-71,-68,-76,-72,-80,-88,-79,-74,start
-65,-67,-65,-51,-83,-90,-73,-69,trunk
-73,-60,-82,-71,-90,-89,-79,-88,start
-75,-81,-77,-72,-93,-96,-63,-69,back
-72,-62,-77,-49,-82,-92,-73,-67,trunk
-82,-79,-86,-89,-68,-74,-91,-89,front
-73,-78,-81,-62,-85,-90,-74,-61,back
-74,-64,-68,-46,-91,-93,-67,-70,trunk
-83,-84,-91,-82,-69,-68,-90,-94,front
-70,-77,-84,-72,-84,-95,-73,-80,lock
-85,-84,-88,-81,-71,-74,-93,-91,front
-71,-63,-72,-72,-85,-88,-79,-86,start
-77,-77,-82,-59,-84,-89,-78,-62,back
-88,-96,-90,-86,-97,-92,-74,-72,lock
-76,-79,-87,-85,-74,-80,-83,-94,front
-84,-92,-93,-86,-71,-77,-91,-92,lock
-81,-80,-72,-71,-90,-86,-72,-70,back
-90,-79,-71,-81,-88,-86,-81,-72,lock
-77,-79,-86,-76,-87,-90,-74,-69,back
-78,-84,-93,-86,-79,-76,-91,-95,front
-68,-60,-77,-65,-80,-83,-87,-83,start
-79,-76,-91,-72,-86,-90,-62,-72,back
-72,-64,-70,-45,-82,-91,-71,-69,trunk
-73,-83,-88,-75,-76,-94,-71,-71,lock
-71,-54,-69,-74,-83,-79,-88,-83,start
-94,-83,-83,-81,-59,-86,-86,-88,front
-73,-67,-75,-52,-89,-97,-71,-75,back
-72,-64,-67,-54,-88,-87,-67,-64,trunk
-78,-72,-77,-73,-86,-68,-89,-90,right
-74,-77,-75,-59,-87,-94,-74,-76,back
-56,-74,-83,-74,-84,-97,-73,-78,left
-66,-70,-76,-38,-82,-90,-67,-64,trunk
