RSSI LEFT_ORIGIN,RSSI MIDDLE_ORIGIN,RSSI RIGHT_ORIGIN,RSSI TRUNK_ORIGIN,RSSI FRONTLEFT_ORIGIN,RSSI FRONTRIGHT_ORIGIN,RSSI REARLEFT_ORIGIN,RSSI REARRIGHT_ORIGIN,class
-76,-79,-79,-71,-82,-95,-58,-71,back
-69,-55,-75,-62,-81,-81,-81,-82,start
-78,-86,-87,-79,-72,-75,-78,-92,front
-90,-94,-89,-86,-71,-86,-87,-90,lock
-70,-68,-65,-68,-92,-78,-94,-78,right
-68,-73,-75,-36,-86,-92,-68,-67,trunk
-95,-82,-99,-70,-83,-93,-72,-67,lock
-71,-55,-73,-63,-86,-83,-82,-88,start
-71,-64,-67,-38,-81,-86,-63,-70,trunk
-70,-42,-72,-59,-89,-88,-82,-84,start
-80,-76,-90,-74,-70,-87,-79,-92,front
-76,-77,-66,-74,-88,-81,-90,-76,right
-71,-70,-63,-61,-76,-88,-81,-80,start
-70,-74,-71,-47,-83,-90,-71,-64,trunk
-66,-81,-92,-78,-82,-94,-69,-87,left
-66,-62,-71,-67,-80,-94,-87,-83,start
-75,-72,-73,-77,-88,-74,-94,-72,right
-72,-88,-85,-78,-88,-98,-77,-88,lock
-68,-48,-68,-64,-82,-82,-76,-84,start
-78,-83,-74,-77,-83,-88,-72,-62,back
-60,-57,-71,-66,-87,-88,-79,-82,start
-64,-71,-83,-68,-88,-95,-70,-83,left
-67,-83,-87,-84,-75,-93,-73,-82,lock
-64,-63,-75,-77,-84,-94,-86,-86,left
-76,-79,-87,-85,-74,-80,-83,-94,front
-68,-65,-66,-64,-84,-86,-85,-77,start
-69,-66,-60,-62,-82,-94,-83,-71,start
-67,-60,-71,-66,-87,-76,-87,-83,start
-80,-84,-86,-81,-75,-65,-89,-83,front
-71,-60,-70,-44,-85,-89,-71,-63,trunk
-80,-83,-90,-79,-69,-66,-85,-94,front
-75,-73,-83,-75,-71,-94,-78,-89,left
-80,-83,-89,-78,-65,-66,-88,-92,front
-89,-83,-72,-78,-91,-78,-73,-74,lock
-84,-74,-69,-73,-93,-72,-90,-74,right
-72,-63,-66,-36,-87,-87,-63,-66,trunk
-94,-81,-83,-81,-61,-86,-88,-90,front
-69,-60,-67,-64,-83,-94,-90,-93,start
-83,-79,-80,-65,-86,-92,-60,-71,back
-90,-91,-86,-87,-80,-71,-90,-87,lock
-65,-63,-67,-43,-84,-88,-65,-68,trunk
-83,-81,-68,-77,-86,-69,-87,-81,right
-66,-65,-74,-71,-83,-88,-78,-81,left
-77,-62,-67,-43,-86,-92,-70,-68,trunk
-85,-80,-83,-81,-90,-81,-91,-77,lock
-66,-47,-72,-66,-79,-83,-76,-75,start
-93,-94,-88,-79,-73,-62,-87,-89,front
-65,-47,-71,-65,-79,-82,-76,-74,start
-72,-62,-69,-58,-83,-81,-77,-81,start
-62,-78,-88,-85,-77,-94,-71,-83,left
-93,-78,-75,-77,-88,-66,-96,-77,lock
-71,-59,-71,-67,-75,-78,-90,-85,start
-67,-58,-60,-57,-75,-78,-77,-83,start
-71,-78,-92,-72,-79,-92,-73,-91,left
-84,-86,-79,-77,-90,-78,-71,-72,back
-71,-58,-65,-69,-82,-81,-80,-82,start
-82,-74,-59,-73,-90,-74,-90,-86,right
-62,-60,-78,-60,-80,-83,-76,-76,start
-62,-55,-64,-59,-74,-86,-76,-78,start
-77,-93,-92,-88,-76,-99,-91,-95,lock
-67,-65,-69,-33,-81,-87,-78,-68,trunk
-69,-55,-65,-68,-80,-76,-80,-82,start
-66,-78,-86,-71,-80,-91,-78,-90,left
-96,-80,-73,-83,-85,-73,-85,-73,lock
-87,-81,-72,-75,-84,-60,-94,-84,right
-82,-63,-69,-74,-82,-85,-81,-86,start
-82,-91,-80,-76,-70,-62,-88,-80,front
-88,-76,-68,-77,-91,-75,-87,-71,right
-67,-72,-81,-73,-87,-97,-75,-85,left
-91,-71,-69,-76,-88,-73,-84,-77,right
-66,-64,-63,-63,-88,-86,-91,-74,start
-85,-82,-86,-82,-74,-62,-85,-88,front
-69,-61,-64,-50,-86,-93,-73,-68,trunk
-82,-87,-92,-86,-69,-79,-91,-95,front
-69,-58,-71,-60,-82,-88,-80,-86,start
-69,-80,-80,-71,-87,-96,-69,-83,left
-69,-62,-67,-62,-78,-81,-85,-83,start
-71,-94,-83,-80,-84,-94,-77,-84,lock
-69,-55,-63,-68,-82,-81,-80,-83,start
-75,-75,-74,-56,-83,-90,-76,-63,back
-88,-90,-94,-79,-69,-73,-88,-90,front
-59,-64,-75,-79,-83,-91,-78,-80,left
-73,-86,-88,-82,-79,-89,-71,-76,lock
-77,-75,-83,-73,-86,-90,-72,-66,back
-66,-68,-78,-46,-88,-85,-66,-65,trunk
-89,-91,-97,-92,-77,-82,-92,-90,lock
-75,-86,-87,-100,-89,-94,-72,-71,lock
-71,-69,-66,-45,-88,-91,-67,-70,trunk
-68,-56,-68,-59,-78,-86,-78,-72,start
-53,-64,-75,-58,-82,-85,-75,-81,start
-87,-79,-66,-74,-91,-72,-82,-76,right
-81,-83,-84,-71,-83,-89,-65,-64,back
-77,-86,-90,-84,-65,-76,-83,-95,front
-66,-86,-86,-77,-83,-96,-68,-84,left
-84,-83,-83,-85,-68,-65,-90,-86,front
-84,-89,-85,-80,-82,-70,-87,-88,front
-82,-78,-88,-83,-69,-72,-91,-92,front
-73,-71,-72,-41,-90,-92,-68,-66,trunk
-67,-52,-72,-68,-85,-84,-85,-87,start
-62,-76,-85,-73,-81,-95,-76,-86,left
-57,-61,-71,-61,-82,-87,-84,-82,start
-91,-78,-75,-90,-87,-62,-93,-85,right
-82,-80,-68,-81,-90,-76,-76,-72,right
-66,-64,-63,-63,-86,-86,-89,-74,start
-78,-78,-76,-64,-88,-88,-63,-66,back
-86,-86,-84,-82,-73,-66,-87,-83,front
-71,-60,-67,-68,-78,-81,-75,-76,start
-78,-75,-89,-82,-76,-72,-86,-85,front
-67,-84,-93,-71,-78,-92,-79,-85,left
-70,-63,-74,-63,-74,-86,-88,-77,start
-78,-94,-92,-90,-79,-71,-91,-93,lock
-67,-54,-66,-65,-82,-87,-83,-84,start
-78,-94,-93,-90,-76,-72,-91,-90,lock
-69,-56,-67,-60,-82,-84,-81,-84,start
-65,-69,-64,-75,-89,-93,-82,-85,start
-70,-70,-66,-44,-90,-93,-73,-70,trunk
-76,-87,-84,-70,-79,-89,-57,-75,back
-72,-66,-56,-58,-74,-82,-73,-91,start
-73,-77,-80,-79,-74,-96,-81,-87,left
-74,-52,-68,-62,-84,-78,-76,-76,start
-64,-61,-58,-61,-79,-83,-76,-86,start
-60,-75,-82,-68,-89,-94,-67,-88,left
-78,-64,-65,-71,-83,-79,-87,-85,right
-62,-63,-82,-60,-82,-86,-83,-82,start
-74,-66,-71,-62,-81,-82,-84,-85,start
-74,-82,-87,-86,-72,-88,-83,-80,lock
-71,-66,-71,-47,-90,-89,-70,-65,trunk
-72,-70,-74,-59,-83,-94,-73,-72,back
-85,-91,-75,-76,-89,-81,-71,-68,lock
-75,-79,-83,-71,-85,-92,-66,-61,back
-71,-66,-77,-74,-76,-93,-74,-81,left
-84,-72,-79,-73,-90,-80,-90,-68,right
-66,-46,-70,-62,-81,-87,-83,-81,start
-76,-83,-84,-78,-85,-85,-73,-70,back
-78,-87,-82,-83,-65,-84,-89,-90,front
-81,-80,-86,-84,-64,-71,-85,-92,front
-70,-43,-79,-67,-85,-87,-81,-78,start
-80,-85,-94,-83,-72,-74,-85,-89,front
-71,-61,-73,-53,-89,-87,-72,-68,trunk
-87,-80,-73,-80,-84,-70,-84,-75,lock
-72,-54,-70,-68,-81,-79,-76,-78,start
-78,-80,-84,-75,-79,-69,-90,-88,lock
-72,-61,-71,-43,-85,-89,-70,-63,trunk
-71,-66,-67,-50,-88,-89,-67,-70,trunk
-60,-64,-71,-64,-80,-83,-78,-83,start
-69,-64,-80,-76,-78,-95,-85,-91,start
-69,-81,-83,-72,-79,-90,-80,-95,left
-73,-66,-67,-46,-86,-92,-63,-67,trunk
-71,-69,-68,-45,-89,-84,-66,-78,trunk
-73,-74,-80,-66,-82,-90,-59,-75,back
-84,-84,-78,-74,-83,-85,-70,-75,back
-84,-72,-74,-63,-78,-92,-73,-72,back
-64,-66,-66,-60,-83,-88,-87,-77,start
-79,-79,-72,-71,-87,-90,-70,-65,back
-70,-51,-70,-64,-89,-89,-83,-84,start
-85,-80,-89,-77,-69,-74,-89,-97,front
-67,-63,-70,-38,-89,-91,-70,-66,trunk
-67,-66,-72,-34,-80,-86,-72,-63,trunk
-82,-85,-86,-75,-73,-69,-93,-91,front
-72,-85,-92,-89,-79,-93,-70,-79,left
-62,-81,-83,-66,-84,-92,-64,-88,left
-82,-82,-82,-67,-89,-90,-65,-58,back
-81,-79,-81,-83,-63,-89,-88,-88,front
-75,-81,-73,-77,-91,-69,-86,-77,lock
-69,-71,-83,-75,-75,-90,-78,-87,left
-52,-72,-80,-72,-76,-94,-83,-78,left
-73,-88,-83,-75,-73,-97,-74,-92,lock
-77,-82,-91,-75,-82,-93,-70,-73,back
-86,-87,-83,-86,-87,-91,-74,-78,lock
-65,-58,-73,-77,-80,-89,-77,-82,start
-67,-65,-62,-64,-78,-83,-75,-78,start
-76,-64,-72,-38,-83,-90,-66,-63,trunk
-73,-80,-86,-67,-86,-95,-66,-84,back
-67,-55,-65,-60,-81,-87,-80,-80,start
-83,-88,-90,-76,-67,-71,-90,-89,front
-67,-64,-69,-33,-80,-87,-78,-66,trunk
-72,-55,-64,-64,-82,-86,-84,-74,start
-81,-74,-70,-74,-88,-74,-84,-77,right
-84,-80,-85,-74,-88,-91,-66,-71,back
-68,-76,-85,-70,-83,-93,-70,-86,left
-84,-80,-90,-80,-70,-73,-87,-95,front
-81,-88,-91,-84,-88,-91,-70,-71,lock
-70,-71,-79,-51,-81,-95,-72,-68,trunk
-71,-81,-91,-82,-70,-83,-81,-89,lock
-82,-82,-73,-67,-87,-92,-79,-63,back
-58,-79,-76,-73,-83,-98,-70,-85,left
-68,-68,-68,-38,-83,-89,-70,-63,trunk
-77,-85,-88,-71,-84,-91,-67,-62,back
-91,-86,-73,-84,-86,-70,-95,-77,lock
-79,-84,-65,-75,-88,-74,-76,-70,right
-64,-63,-71,-56,-91,-93,-69,-76,trunk
-73,-59,-68,-58,-80,-78,-80,-81,start
-71,-59,-58,-62,-84,-84,-73,-78,start
-55,-72,-72,-65,-84,-94,-75,-78,left
-78,-85,-88,-80,-70,-92,-73,-89,lock
-64,-60,-73,-71,-81,-85,-88,-86,start
-82,-93,-93,-85,-75,-80,-96,-91,lock
-81,-78,-74,-72,-92,-82,-88,-67,right
-81,-80,-85,-70,-88,-92,-67,-66,back
-77,-68,-72,-67,-94,-93,-97,-89,start
-89,-90,-73,-89,-84,-86,-75,-74,lock
-70,-55,-70,-63,-77,-83,-78,-77,start
-65,-67,-79,-43,-88,-93,-73,-78,trunk
-73,-75,-80,-72,-83,-89,-64,-74,back
-69,-55,-66,-64,-80,-88,-80,-74,start
-86,-80,-80,-71,-93,-90,-72,-61,back
-71,-66,-65,-55,-87,-95,-67,-67,trunk
-73,-80,-86,-77,-85,-96,-65,-74,back
-85,-91,-92,-89,-66,-89,-84,-94,lock
-85,-90,-90,-87,-72,-72,-86,-89,lock
-77,-85,-91,-83,-67,-75,-94,-94,front
-86,-80,-90,-88,-71,-70,-88,-84,front
-83,-82,-88,-79,-72,-71,-88,-92,front
-80,-84,-85,-69,-83,-90,-63,-65,back
-70,-70,-66,-44,-90,-93,-73,-70,trunk
-83,-85,-84,-83,-80,-69,-93,-94,lock
-58,-63,-72,-69,-80,-92,-85,-81,start
-69,-44,-73,-72,-88,-82,-86,-81,start
-66,-60,-69,-66,-73,-90,-86,-83,start
-68,-48,-71,-65,-87,-79,-82,-84,start
-70,-61,-70,-57,-83,-86,-73,-78,start
-87,-86,-71,-83,-84,-70,-89,-77,lock
-68,-65,-68,-66,-84,-96,-86,-78,start
-72,-60,-69,-66,-81,-86,-84,-81,start
-60,-76,-83,-69,-78,-95,-74,-87,left
-80,-89,-89,-79,-83,-94,-71,-79,lock
-85,-86,-94,-84,-72,-75,-85,-86,lock
-67,-60,-68,-63,-80,-85,-79,-77,start
-65,-85,-85,-75,-80,-97,-75,-89,left
-76,-83,-81,-74,-82,-89,-69,-63,back
-80,-77,-75,-63,-89,-90,-72,-67,back
-82,-77,-75,-73,-93,-83,-89,-68,right
-90,-81,-75,-84,-86,-79,-95,-78,lock
-77,-68,-72,-58,-84,-97,-81,-74,back
-74,-75,-75,-66,-88,-92,-69,-64,back
-82,-91,-87,-79,-75,-74,-90,-85,lock
-53,-73,-71,-69,-84,-93,-74,-79,left
-80,-71,-78,-64,-83,-84,-85,-84,start
-66,-53,-72,-64,-83,-90,-80,-82,start
-58,-58,-74,-63,-83,-89,-81,-79,start
-81,-85,-87,-80,-68,-69,-89,-88,front
-81,-76,-58,-75,-92,-73,-89,-86,right
-72,-58,-78,-68,-81,-82,-77,-83,start
-80,-78,-90,-74,-85,-93,-63,-71,back
-81,-83,-72,-79,-91,-77,-84,-67,right
-69,-54,-66,-66,-80,-85,-82,-78,start
-83,-75,-80,-78,-79,-63,-91,-85,right
-82,-82,-93,-82,-68,-72,-88,-95,front
-73,-69,-81,-72,-86,-73,-90,-93,right
-83,-86,-89,-75,-88,-93,-70,-70,lock
-71,-69,-71,-43,-87,-86,-72,-65,trunk
-76,-77,-63,-69,-86,-77,-90,-72,right
-60,-61,-72,-76,-83,-95,-83,-84,left
-65,-82,-85,-73,-78,-95,-73,-88,left
-70,-68,-76,-56,-84,-97,-69,-65,trunk
-74,-71,-73,-63,-78,-80,-88,-81,start
-61,-74,-79,-80,-77,-91,-73,-86,left
-70,-57,-66,-49,-90,-87,-64,-68,trunk
-69,-47,-71,-67,-83,-89,-81,-84,start
-72,-54,-78,-59,-93,-85,-88,-82,start
-71,-59,-83,-70,-85,-86,-89,-81,start
-72,-56,-73,-71,-83,-83,-81,-79,start
-70,-63,-53,-63,-84,-77,-79,-77,start
-73,-83,-82,-81,-71,-91,-75,-77,left
-79,-47,-68,-59,-86,-89,-88,-88,start
-80,-80,-71,-73,-89,-77,-88,-73,right
-66,-85,-89,-77,-88,-98,-67,-84,left
-67,-64,-71,-34,-81,-85,-70,-62,trunk
-83,-74,-72,-80,-85,-70,-90,-85,right
-89,-87,-86,-83,-93,-88,-81,-73,lock
-79,-76,-81,-66,-85,-94,-62,-65,back
-60,-60,-75,-58,-78,-85,-80,-79,start
-77,-92,-95,-78,-72,-94,-74,-87,lock
-87,-73,-73,-75,-86,-74,-87,-72,right
-75,-75,-73,-73,-89,-77,-86,-87,right
-80,-79,-88,-79,-70,-76,-92,-88,front
-75,-68,-67,-48,-85,-92,-71,-69,trunk
-61,-54,-75,-72,-79,-86,-81,-86,start
-69,-69,-78,-37,-85,-87,-64,-64,trunk
-67,-60,-66,-62,-85,-92,-81,-79,start
-64,-64,-64,-67,-80,-86,-83,-72,start
-82,-80,-91,-81,-75,-72,-92,-84,front
-74,-65,-67,-44,-76,-88,-72,-66,trunk
-79,-74,-85,-84,-74,-67,-90,-86,front
-63,-76,-83,-73,-79,-100,-65,-87,left
-66,-84,-92,-76,-69,-90,-72,-86,left
-84,-83,-75,-72,-81,-87,-71,-67,back
-82,-81,-91,-82,-69,-71,-88,-94,front
-89,-89,-74,-86,-84,-80,-91,-78,lock
-81,-81,-72,-84,-88,-72,-94,-76,lock
-71,-86,-89,-82,-64,-80,-81,-92,lock
-80,-87,-83,-79,-71,-67,-90,-95,front
-71,-81,-85,-74,-72,-91,-74,-89,lock
-85,-82,-71,-84,-87,-77,-84,-71,right
-85,-89,-82,-76,-70,-68,-89,-86,front
-66,-62,-65,-60,-82,-80,-78,-87,start
-74,-63,-64,-60,-81,-84,-83,-76,start
-65,-60,-70,-70,-88,-78,-76,-82,start
-78,-92,-91,-88,-72,-86,-86,-92,lock
-67,-62,-71,-65,-78,-88,-77,-75,start
-52,-63,-76,-61,-82,-85,-74,-79,start
-85,-74,-84,-64,-88,-93,-65,-69,back
-84,-86,-77,-77,-86,-71,-88,-81,lock
-81,-86,-78,-75,-83,-86,-70,-74,back
-73,-71,-64,-55,-87,-94,-69,-64,trunk
-75,-64,-56,-73,-80,-77,-88,-86,right
-65,-61,-71,-42,-83,-93,-68,-70,trunk
-81,-85,-69,-81,-84,-85,-77,-71,lock
-73,-80,-86,-74,-75,-90,-75,-92,left
-57,-57,-66,-60,-73,-85,-81,-74,start
-73,-64,-78,-45,-82,-93,-77,-70,trunk
-65,-61,-62,-57,-84,-87,-87,-75,start
-62,-67,-73,-50,-85,-85,-72,-68,trunk
-70,-64,-75,-50,-90,-85,-72,-67,trunk
-78,-89,-93,-83,-71,-79,-87,-91,front
-81,-69,-61,-72,-87,-74,-84,-77,right
-85,-75,-72,-86,-89,-62,-89,-88,right
-72,-77,-86,-80,-70,-91,-74,-92,left
-78,-72,-55,-71,-88,-75,-85,-86,right
-79,-80,-85,-75,-80,-69,-90,-89,lock
-72,-66,-73,-44,-98,-91,-68,-63,trunk
-75,-66,-68,-42,-86,-90,-65,-69,trunk
-74,-82,-84,-72,-76,-97,-85,-83,left
-76,-65,-70,-46,-90,-89,-70,-67,trunk
-84,-91,-90,-81,-77,-88,-75,-69,lock
-73,-64,-70,-64,-76,-83,-90,-80,start
-63,-65,-70,-43,-79,-88,-72,-67,trunk
-83,-80,-72,-75,-84,-68,-95,-75,right
-74,-93,-93,-81,-69,-85,-79,-86,lock
-70,-65,-70,-47,-84,-96,-72,-69,trunk
-83,-82,-74,-81,-90,-69,-88,-79,lock
-66,-88,-96,-78,-84,-92,-73,-75,lock
-88,-94,-95,-79,-69,-69,-89,-93,front
-80,-85,-87,-82,-61,-74,-89,-97,front
-86,-94,-93,-82,-73,-72,-90,-92,front
-55,-69,-77,-69,-77,-91,-72,-78,left
-83,-87,-86,-85,-65,-82,-89,-91,front
-67,-46,-71,-60,-78,-83,-75,-75,start
-74,-64,-65,-52,-87,-87,-71,-73,trunk
-83,-81,-67,-83,-86,-76,-87,-73,right
-63,-73,-82,-73,-78,-94,-72,-82,left
-62,-78,-85,-78,-84,-96,-72,-84,left
-73,-59,-75,-73,-79,-90,-82,-92,start
-72,-80,-87,-77,-84,-93,-77,-80,lock
-68,-67,-73,-41,-91,-96,-73,-72,trunk
-94,-83,-82,-81,-60,-86,-85,-87,front
-72,-89,-93,-81,-65,-81,-82,-90,lock
-77,-79,-87,-76,-79,-92,-72,-72,lock
-72,-61,-69,-50,-93,-88,-72,-67,trunk
-65,-78,-81,-69,-80,-94,-75,-77,left
-81,-74,-63,-70,-84,-71,-87,-86,right
-89,-75,-79,-83,-83,-71,-85,-75,lock
-69,-53,-71,-65,-85,-80,-76,-82,start
-56,-72,-82,-73,-81,-95,-74,-82,left
-81,-87,-87,-87,-67,-74,-87,-95,front
-63,-81,-88,-72,-79,-96,-68,-84,left
-75,-47,-71,-67,-85,-86,-76,-85,start
-84,-89,-88,-82,-71,-67,-90,-93,front
-87,-74,-68,-73,-84,-78,-82,-71,right
-78,-80,-86,-80,-68,-81,-83,-88,front
-69,-80,-90,-84,-76,-87,-80,-87,left
-64,-58,-70,-66,-82,-83,-87,-84,start
-76,-86,-66,-79,-86,-73,-88,-73,right
-85,-80,-85,-82,-73,-71,-91,-94,front
-70,-44,-73,-69,-87,-85,-81,-83,start
-61,-73,-84,-80,-78,-97,-72,-81,left
-74,-47,-68,-59,-78,-77,-88,-77,start
-82,-78,-71,-65,-91,-89,-80,-63,back
-58,-76,-76,-70,-81,-96,-71,-82,left
-84,-65,-84,-73,-83,-84,-89,-90,right
-79,-74,-89,-75,-72,-71,-90,-92,front
-70,-59,-58,-61,-79,-82,-86,-82,start
-75,-50,-78,-65,-84,-81,-73,-74,start
-72,-82,-91,-75,-73,-91,-74,-83,lock
-59,-73,-84,-69,-74,-90,-74,-88,left
-71,-58,-62,-65,-83,-76,-82,-79,start
-74,-69,-53,-70,-85,-78,-91,-88,right
-83,-80,-66,-75,-92,-73,-91,-80,right
-82,-71,-68,-75,-92,-79,-81,-73,right
-72,-71,-72,-47,-86,-85,-70,-68,trunk
-73,-88,-88,-72,-86,-94,-73,-74,back
-77,-79,-87,-75,-65,-79,-85,-88,front
-72,-66,-67,-42,-86,-87,-71,-63,trunk
-61,-76,-81,-74,-77,-96,-73,-87,left
-66,-66,-81,-71,-88,-92,-91,-84,start
-82,-81,-83,-81,-62,-81,-83,-90,front
-74,-81,-85,-74,-73,-95,-71,-88,lock
-80,-76,-69,-72,-89,-82,-86,-72,right
-69,-59,-76,-68,-76,-85,-86,-80,start
-66,-71,-70,-51,-83,-92,-76,-62,trunk
-70,-67,-71,-48,-95,-91,-69,-70,trunk
-70,-61,-73,-61,-81,-92,-84,-84,start
-81,-73,-63,-76,-85,-72,-89,-79,right
-68,-66,-70,-39,-83,-90,-69,-69,trunk
-73,-72,-61,-49,-76,-87,-72,-85,start
-89,-79,-89,-85,-70,-72,-91,-84,front
-69,-82,-84,-68,-83,-95,-69,-88,left
-69,-69,-79,-43,-86,-89,-61,-74,trunk
-59,-80,-81,-72,-79,-95,-76,-84,left
-75,-73,-78,-60,-87,-86,-74,-67,back
-65,-67,-76,-46,-84,-91,-65,-69,trunk
-67,-59,-73,-59,-84,-85,-75,-83,start
-70,-62,-77,-68,-78,-85,-87,-76,start
-59,-64,-74,-72,-79,-90,-85,-83,start
-72,-73,-79,-62,-89,-92,-72,-70,back
-92,-77,-67,-76,-87,-71,-95,-82,right
-68,-70,-69,-47,-89,-87,-66,-66,trunk
-83,-91,-94,-81,-72,-74,-88,-94,front
-80,-78,-87,-75,-78,-72,-87,-94,front
-42,-63,-75,-70,-86,-95,-86,-76,left
-76,-94,-86,-77,-66,-84,-90,-87,front
-75,-86,-75,-74,-90,-86,-72,-62,back
-55,-65,-71,-57,-73,-84,-81,-82,start
-79,-87,-76,-66,-89,-86,-73,-61,back
-64,-85,-85,-73,-74,-96,-71,-88,left
-71,-72,-71,-41,-89,-87,-66,-73,trunk
-68,-79,-79,-71,-81,-96,-69,-82,left
-71,-81,-81,-66,-76,-92,-67,-87,left
-68,-66,-72,-42,-83,-91,-70,-63,trunk
-83,-82,-74,-72,-85,-88,-70,-64,back
-79,-73,-75,-77,-87,-93,-65,-64,back
-59,-74,-85,-80,-76,-91,-72,-87,left
-75,-55,-72,-63,-90,-84,-85,-83,start
-86,-76,-72,-76,-85,-76,-81,-66,right
-96,-82,-99,-70,-83,-93,-72,-67,lock
-78,-85,-87,-78,-67,-72,-85,-90,front
-69,-61,-71,-68,-89,-77,-89,-84,start
-70,-63,-72,-59,-82,-88,-74,-76,start
-74,-54,-68,-67,-82,-82,-88,-91,start
-83,-79,-86,-74,-80,-95,-66,-68,back
-67,-65,-70,-38,-84,-89,-73,-68,trunk
-76,-83,-81,-74,-82,-89,-69,-63,back
-79,-82,-88,-79,-71,-66,-84,-93,front
-81,-82,-92,-84,-68,-71,-93,-87,front
-76,-88,-87,-80,-85,-92,-70,-72,lock
-68,-71,-72,-51,-85,-91,-75,-72,trunk
-85,-74,-85,-83,-77,-65,-93,-88,right
-72,-64,-73,-38,-81,-89,-69,-71,trunk
-72,-67,-68,-43,-84,-90,-71,-68,trunk
-84,-78,-72,-85,-85,-73,-89,-75,lock
-82,-80,-91,-79,-70,-68,-89,-95,front
-58,-63,-73,-64,-73,-88,-79,-73,start
-80,-73,-82,-64,-76,-92,-59,-71,back
-72,-66,-69,-34,-88,-88,-78,-64,trunk
-64,-72,-74,-45,-90,-84,-66,-67,trunk
-69,-76,-92,-77,-78,-97,-80,-85,left
-85,-82,-88,-75,-76,-92,-71,-72,lock
-81,-79,-87,-84,-72,-74,-93,-91,front
-73,-85,-95,-80,-76,-94,-71,-76,lock
-61,-72,-81,-70,-78,-96,-70,-85,left
-80,-83,-84,-84,-63,-81,-86,-94,front
-83,-84,-88,-85,-68,-70,-86,-93,front
-79,-82,-76,-71,-79,-82,-69,-74,back
-86,-76,-71,-78,-83,-64,-95,-90,right
-69,-61,-68,-37,-84,-94,-67,-69,trunk
-48,-70,-73,-68,-79,-95,-76,-74,left
-89,-83,-84,-73,-82,-84,-67,-67,back
-73,-72,-77,-68,-85,-89,-67,-58,back
-69,-60,-75,-55,-83,-92,-75,-63,trunk
-76,-47,-70,-61,-80,-79,-88,-79,start
-71,-64,-66,-61,-85,-89,-75,-79,start
-73,-67,-69,-62,-88,-85,-84,-79,start
-64,-73,-80,-74,-73,-95,-73,-89,left
-67,-73,-85,-72,-82,-95,-64,-85,left
-77,-81,-90,-75,-86,-88,-72,-65,back
-72,-61,-75,-63,-82,-80,-79,-81,start
-66,-64,-69,-69,-85,-82,-84,-80,start
-60,-69,-74,-67,-82,-95,-67,-90,left
-75,-50,-78,-65,-84,-81,-73,-74,start
-79,-64,-63,-71,-89,-73,-88,-87,right
-79,-87,-98,-86,-79,-77,-85,-93,lock
-78,-85,-91,-88,-77,-92,-77,-79,lock
-73,-60,-71,-61,-91,-82,-83,-81,start
-56,-59,-65,-54,-78,-86,-70,-73,start
-73,-62,-73,-41,-93,-87,-69,-67,trunk
-80,-80,-91,-83,-68,-73,-85,-90,front
-68,-87,-84,-75,-78,-91,-76,-87,lock
-85,-83,-73,-83,-90,-81,-72,-74,right
-76,-79,-88,-86,-87,-94,-72,-77,lock
-79,-80,-84,-75,-80,-67,-90,-86,lock
-69,-75,-84,-73,-79,-90,-76,-83,left
-86,-78,-72,-78,-89,-74,-76,-78,right
-72,-88,-84,-74,-84,-91,-72,-83,lock
-80,-80,-83,-63,-86,-92,-61,-70,back
-70,-68,-72,-44,-89,-84,-67,-78,trunk
-70,-54,-81,-65,-86,-92,-76,-77,start
-69,-67,-59,-62,-83,-94,-80,-72,start
-81,-84,-80,-68,-81,-92,-69,-60,back
-70,-61,-82,-69,-92,-85,-92,-78,start
-61,-62,-72,-68,-79,-96,-89,-82,start
-58,-58,-79,-62,-80,-84,-81,-78,start
-65,-77,-81,-68,-89,-94,-67,-82,left
-84,-87,-84,-75,-86,-86,-71,-68,lock
-58,-61,-71,-63,-80,-90,-75,-75,start
-71,-70,-53,-71,-87,-80,-82,-83,right
-71,-84,-79,-72,-77,-93,-80,-81,left
-80,-78,-74,-72,-88,-78,-71,-69,back
-70,-68,-72,-44,-89,-84,-67,-78,trunk
-84,-73,-78,-73,-84,-64,-97,-81,right
-88,-72,-79,-63,-80,-90,-64,-72,back
-77,-68,-72,-58,-84,-97,-81,-74,back
-67,-58,-72,-56,-81,-87,-74,-83,start
-83,-78,-72,-70,-92,-79,-82,-66,right
-77,-88,-90,-79,-79,-91,-66,-74,lock
-69,-62,-68,-38,-90,-90,-71,-65,trunk
-68,-67,-72,-44,-83,-88,-71,-65,trunk
-77,-85,-90,-74,-79,-92,-71,-76,lock
-82,-81,-85,-84,-74,-63,-89,-84,front
-72,-62,-69,-67,-82,-84,-83,-86,start
-83,-71,-72,-73,-92,-71,-86,-76,right
-81,-78,-65,-73,-83,-73,-92,-75,right
-72,-81,-85,-73,-79,-94,-66,-75,back
-68,-61,-71,-67,-88,-76,-88,-83,start
-72,-82,-87,-76,-73,-92,-74,-90,lock
-81,-78,-84,-71,-89,-89,-70,-65,back
-84,-87,-73,-78,-86,-71,-88,-81,lock
-69,-89,-91,-78,-84,-98,-76,-79,lock
-80,-80,-83,-81,-81,-68,-92,-89,front
-65,-78,-84,-69,-86,-94,-71,-86,left
-67,-56,-61,-55,-80,-85,-75,-76,start
-85,-89,-84,-85,-86,-91,-73,-77,lock
-86,-86,-84,-81,-74,-64,-88,-83,front
-76,-75,-78,-61,-87,-88,-73,-66,back
-86,-75,-72,-71,-92,-71,-84,-76,right
