RSSI LEFT_ORIGIN;RSSI MIDDLE_ORIGIN;RSSI RIGHT_ORIGIN;RSSI TRUNK_ORIGIN;RSSI FRONTLEFT_ORIGIN;RSSI FRONTRIGHT_ORIGIN;RSSI REARLEFT_ORIGIN;RSSI REARRIGHT_ORIGIN;COUNTER FLAG
-80;-77;-75;-71;-74;-95;-54;-75;110
-80;-77;-75;-71;-74;-95;-54;-75;110
-81;-76;-74;-72;-74;-95;-55;-75;110
-80;-76;-74;-71;-74;-95;-55;-75;110
-81;-76;-74;-71;-71;-95;-54;-76;110
-80;-76;-73;-71;-71;-95;-54;-76;110
-80;-76;-73;-71;-70;-95;-55;-76;110
-80;-76;-74;-71;-71;-95;-54;-76;110
-80;-76;-73;-71;-71;-95;-54;-76;110
-81;-77;-74;-71;-71;-95;-55;-76;110
-80;-76;-74;-71;-70;-95;-55;-76;110
-80;-77;-74;-71;-73;-95;-55;-76;110
-81;-77;-74;-72;-70;-95;-54;-76;110
-81;-76;-74;-72;-70;-95;-54;-75;110
-81;-76;-74;-72;-73;-95;-54;-75;110
-81;-76;-73;-72;-71;-95;-54;-74;110
-80;-76;-76;-72;-71;-95;-54;-75;110
-81;-77;-73;-72;-70;-95;-55;-75;110
-81;-77;-73;-72;-72;-95;-54;-75;110
-81;-77;-73;-72;-71;-95;-55;-75;110
-81;-77;-73;-71;-70;-94;-55;-75;110
-82;-77;-73;-72;-70;-94;-54;-75;110
-82;-77;-73;-72;-72;-95;-54;-75;110
-82;-77;-73;-70;-71;-95;-54;-75;110
-81;-77;-73;-70;-71;-95;-55;-75;110
-81;-77;-73;-70;-71;-95;-55;-75;110
-82;-77;-73;-71;-71;-94;-55;-75;110
-82;-76;-73;-71;-72;-96;-54;-75;110
-82;-77;-73;-71;-71;-96;-54;-76;110
-82;-76;-73;-71;-69;-96;-54;-75;110
-82;-77;-73;-71;-69;-93;-54;-74;110
-81;-77;-74;-71;-72;-93;-54;-75;110
-82;-77;-74;-72;-70;-94;-55;-75;111
-82;-76;-74;-71;-70;-97;-55;-74;111
-81;-77;-73;-72;-71;-97;-55;-74;111
-80;-77;-74;-72;-69;-97;-55;-74;111
-80;-77;-74;-71;-69;-97;-55;-74;111
-80;-77;-74;-71;-69;-97;-55;-74;111
-80;-77;-74;-71;-69;-97;-55;-74;111
-82;-82;-79;-72;-69;-97;-55;-74;111
-82;-84;-80;-74;-69;-97;-61;-76;111
-85;-86;-82;-78;-71;-90;-60;-71;111
-92;-86;-80;-78;-71;-90;-60;-69;111
-89;-86;-79;-77;-70;-90;-56;-70;111
-90;-91;-81;-76;-69;-90;-56;-70;111
-86;-90;-82;-77;-69;-90;-56;-69;111
-84;-86;-83;-78;-72;-90;-56;-70;111
-84;-81;-86;-83;-72;-90;-54;-71;111
-86;-79;-86;-84;-72;-90;-55;-71;111
-89;-79;-86;-83;-73;-93;-53;-71;111
-88;-80;-86;-79;-73;-93;-53;-71;111
-89;-80;-86;-78;-70;-93;-54;-75;111
-87;-80;-86;-78;-70;-93;-55;-78;111
-87;-81;-86;-78;-67;-93;-54;-78;111
-88;-80;-85;-78;-66;-93;-54;-77;111
-88;-81;-85;-78;-66;-92;-54;-75;111
-89;-82;-82;-78;-66;-100;-54;-75;111
-90;-81;-81;-78;-67;-100;-54;-75;111
-91;-81;-82;-79;-67;-100;-54;-74;111
-95;-81;-81;-79;-67;-96;-54;-73;111
-95;-81;-81;-79;-68;-93;-53;-73;111
-95;-81;-80;-79;-68;-93;-53;-73;111
-95;-81;-80;-79;-68;-93;-53;-73;111
-95;-81;-80;-79;-68;-93;-53;-73;111
-93;-81;-80;-79;-68;-93;-53;-75;111
-93;-80;-80;-79;-68;-93;-53;-75;111
-94;-80;-80;-79;-68;-88;-54;-75;111
-95;-80;-80;-79;-66;-89;-54;-74;111
-95;-81;-80;-79;-68;-88;-53;-74;111
-94;-81;-80;-79;-68;-88;-53;-74;111
-94;-81;-80;-79;-68;-88;-54;-74;111
-94;-81;-81;-79;-68;-90;-54;-75;111
-94;-81;-81;-78;-68;-93;-54;-75;111
-93;-83;-82;-78;-68;-93;-54;-74;111
-93;-83;-82;-78;-68;-93;-54;-74;111
-93;-83;-82;-78;-68;-93;-54;-74;111
-91;-84;-82;-78;-68;-93;-54;-75;111
-93;-84;-82;-78;-67;-93;-53;-75;111
-93;-83;-82;-79;-67;-94;-54;-73;111
-92;-82;-84;-79;-67;-94;-54;-73;111
-92;-82;-84;-79;-67;-94;-54;-73;111
-92;-82;-84;-79;-67;-94;-54;-73;111
-92;-82;-84;-79;-67;-94;-54;-73;111
-92;-82;-84;-79;-67;-94;-54;-73;111
-92;-82;-84;-79;-67;-94;-54;-73;111
-92;-82;-84;-79;-67;-94;-54;-73;111
-92;-82;-84;-79;-67;-94;-54;-73;111
-92;-82;-84;-79;-67;-94;-54;-73;111
-92;-82;-84;-79;-67;-94;-54;-73;111
-92;-82;-84;-79;-67;-94;-54;-73;111
-92;-82;-84;-79;-67;-94;-54;-73;111
-92;-82;-84;-79;-67;-94;-54;-73;111
-92;-82;-84;-79;-67;-94;-54;-73;111
-92;-82;-84;-79;-67;-94;-54;-73;111
-92;-82;-84;-79;-67;-94;-54;-73;111
-92;-82;-84;-79;-67;-94;-54;-73;111
-92;-82;-84;-79;-67;-94;-54;-73;111
-92;-82;-84;-79;-67;-94;-54;-73;111
-92;-82;-84;-79;-67;-94;-54;-73;111
-92;-82;-84;-79;-67;-94;-54;-73;111
-92;-82;-84;-79;-67;-94;-54;-73;111
-92;-82;-84;-79;-67;-94;-54;-73;111
-92;-82;-84;-79;-67;-94;-54;-73;111
-88;-82;-83;-80;-67;-94;-54;-73;111
-89;-81;-84;-80;-66;-94;-54;-72;111
-87;-81;-84;-80;-66;-94;-54;-72;111
-89;-81;-83;-80;-66;-94;-54;-72;111
-90;-82;-83;-80;-66;-94;-54;-72;111
-90;-82;-82;-80;-66;-94;-54;-72;111
-90;-82;-83;-80;-66;-94;-54;-72;111
-90;-82;-84;-80;-66;-94;-54;-72;111
-90;-82;-84;-80;-67;-94;-54;-72;111
-90;-82;-85;-79;-66;-96;-54;-72;111
-90;-82;-84;-79;-66;-96;-54;-73;111
-90;-82;-84;-79;-66;-96;-54;-73;111
-90;-82;-84;-79;-66;-96;-54;-73;111
-90;-82;-83;-78;-66;-96;-54;-73;111
-90;-83;-83;-78;-66;-96;-54;-73;111
-89;-83;-84;-78;-66;-96;-54;-73;111
-89;-82;-83;-78;-66;-90;-54;-73;111
-89;-83;-83;-78;-66;-90;-54;-73;111
-88;-83;-83;-79;-66;-90;-54;-73;111
-87;-82;-83;-78;-66;-90;-54;-73;111
-87;-82;-82;-79;-66;-89;-54;-73;111
-89;-82;-82;-79;-67;-87;-54;-73;111
-87;-82;-84;-79;-67;-91;-54;-73;111
-89;-83;-83;-79;-66;-91;-54;-73;111
-88;-82;-82;-79;-66;-92;-54;-72;111
-88;-82;-82;-79;-66;-92;-54;-72;111
-88;-81;-83;-80;-66;-95;-54;-72;111
-88;-81;-83;-80;-66;-95;-54;-72;111
-88;-81;-83;-79;-66;-95;-54;-71;111
-88;-82;-83;-80;-66;-95;-54;-73;111
-88;-81;-83;-79;-67;-95;-54;-73;111
-88;-81;-83;-80;-66;-95;-54;-71;111
-90;-81;-84;-80;-67;-96;-54;-72;111
-90;-81;-84;-80;-67;-96;-54;-71;111
-88;-81;-84;-80;-67;-96;-54;-71;111
-88;-81;-84;-80;-66;-96;-54;-71;111
-88;-82;-84;-80;-66;-96;-54;-71;111
-88;-82;-84;-80;-66;-96;-54;-71;111
-88;-82;-84;-80;-66;-96;-54;-71;111
-87;-81;-83;-80;-66;-96;-54;-73;112
-89;-81;-83;-80;-66;-96;-54;-73;112
-89;-81;-82;-80;-66;-96;-54;-71;112
-87;-82;-82;-79;-66;-96;-54;-72;112
-85;-82;-86;-79;-71;-96;-54;-72;112
-88;-87;-87;-78;-71;-92;-55;-71;112
-90;-92;-86;-79;-72;-92;-57;-70;112
-88;-95;-85;-79;-71;-92;-57;-71;112
-86;-94;-83;-79;-71;-95;-58;-71;112
-86;-92;-83;-79;-70;-89;-58;-71;112
-86;-92;-83;-79;-75;-85;-59;-71;112
-86;-92;-83;-79;-75;-85;-59;-71;112
-86;-92;-83;-79;-75;-85;-59;-71;112
-87;-91;-85;-76;-72;-94;-60;-66;112
-86;-95;-83;-75;-72;-94;-59;-66;112
-86;-95;-83;-75;-71;-88;-59;-66;112
-86;-91;-83;-73;-71;-89;-58;-66;112
-84;-92;-82;-72;-66;-90;-58;-68;112
-83;-90;-82;-72;-66;-90;-58;-68;112
-83;-90;-82;-72;-66;-92;-58;-68;112
-81;-90;-82;-72;-66;-92;-59;-70;112
-82;-90;-81;-71;-66;-92;-60;-70;112
-82;-93;-81;-71;-66;-92;-59;-70;112
-82;-91;-80;-71;-66;-90;-59;-70;112
-81;-90;-80;-71;-66;-93;-60;-70;112
-82;-90;-81;-71;-66;-93;-60;-70;112
-82;-91;-81;-71;-66;-93;-59;-70;112
-82;-90;-82;-72;-66;-93;-59;-69;112
-82;-90;-83;-72;-67;-93;-59;-69;112
-83;-88;-83;-72;-67;-86;-59;-69;112
-83;-90;-83;-72;-67;-85;-57;-69;112
-83;-90;-84;-73;-67;-85;-59;-69;112
-83;-89;-84;-72;-67;-85;-59;-69;112
-83;-89;-85;-73;-67;-85;-58;-69;112
-83;-90;-84;-73;-67;-85;-58;-69;112
-82;-90;-84;-73;-66;-85;-59;-69;112
-82;-90;-84;-73;-66;-85;-58;-69;112
-82;-90;-84;-73;-67;-85;-58;-69;112
-82;-89;-84;-73;-67;-85;-58;-69;112
-82;-89;-84;-73;-67;-85;-58;-69;112
-82;-89;-84;-73;-67;-85;-58;-69;112
-82;-92;-85;-73;-66;-86;-58;-69;112
-82;-92;-85;-72;-68;-87;-59;-69;112
-82;-92;-85;-72;-67;-87;-60;-70;112
-82;-92;-85;-72;-66;-88;-59;-70;112
-82;-90;-85;-71;-66;-88;-59;-70;112
-82;-89;-85;-73;-66;-87;-59;-70;112
-82;-89;-85;-73;-66;-90;-59;-70;112
-82;-90;-85;-73;-66;-87;-59;-69;112
-82;-89;-80;-72;-65;-87;-59;-71;112
-82;-89;-80;-72;-65;-87;-59;-71;112
-82;-89;-80;-72;-65;-87;-59;-71;112
-82;-89;-80;-72;-65;-87;-59;-71;112
-82;-89;-81;-73;-65;-89;-59;-71;112
-82;-89;-81;-73;-66;-87;-60;-71;112
-83;-89;-80;-71;-66;-87;-59;-71;112
-82;-89;-80;-71;-65;-87;-59;-71;112
-82;-91;-80;-71;-65;-87;-59;-71;112
-83;-89;-81;-71;-65;-88;-59;-71;112
-83;-89;-80;-73;-65;-88;-59;-71;112
-83;-88;-80;-71;-65;-87;-59;-71;112
-82;-89;-80;-71;-65;-87;-59;-71;112
-83;-89;-81;-73;-65;-87;-59;-71;112
-82;-89;-81;-71;-66;-91;-59;-71;112
-83;-88;-81;-71;-66;-93;-59;-71;112
-82;-89;-80;-73;-66;-90;-59;-71;112
-83;-89;-79;-71;-64;-90;-59;-71;112
-83;-88;-80;-74;-64;-90;-59;-71;112
-83;-88;-80;-71;-67;-88;-59;-71;112
-83;-89;-80;-72;-66;-88;-59;-71;112
-83;-88;-80;-72;-66;-91;-59;-72;112
-83;-89;-80;-71;-66;-91;-59;-72;112
-83;-89;-80;-71;-67;-92;-59;-72;112
-83;-89;-79;-71;-67;-92;-59;-71;112
-83;-91;-80;-71;-67;-92;-59;-71;112
-84;-90;-81;-71;-67;-92;-59;-71;112
-83;-90;-80;-71;-67;-92;-59;-71;112
-83;-90;-80;-71;-68;-90;-59;-71;112
-83;-90;-80;-71;-68;-90;-59;-71;112
-83;-90;-80;-71;-68;-90;-59;-71;112
-83;-90;-80;-71;-68;-90;-59;-71;112
-83;-91;-80;-72;-67;-93;-59;-71;112
-86;-92;-81;-71;-68;-93;-59;-71;112
-85;-92;-80;-71;-68;-93;-59;-71;112
-85;-92;-81;-71;-68;-93;-59;-71;112
-85;-93;-81;-72;-68;-90;-58;-71;112
-86;-93;-81;-72;-68;-90;-58;-71;112
-86;-93;-80;-71;-68;-90;-58;-70;112
-86;-93;-82;-74;-68;-91;-58;-70;112
-85;-94;-81;-71;-68;-89;-59;-71;112
-85;-94;-81;-73;-68;-89;-59;-71;112
-85;-94;-81;-73;-68;-89;-59;-71;112
-85;-94;-81;-73;-68;-89;-59;-71;112
-84;-93;-80;-71;-68;-91;-59;-71;112
-85;-90;-80;-71;-67;-93;-59;-71;112
-85;-89;-82;-71;-67;-92;-59;-71;112
-83;-90;-81;-72;-68;-92;-59;-71;112
-82;-89;-80;-72;-68;-93;-58;-71;112
-83;-91;-82;-71;-69;-92;-58;-72;112
-84;-92;-81;-73;-66;-92;-58;-72;112
-85;-92;-80;-73;-66;-88;-58;-72;112
-83;-90;-80;-73;-66;-88;-58;-72;112
-83;-90;-81;-72;-66;-88;-59;-71;112
-83;-89;-82;-73;-66;-86;-59;-71;112
-82;-90;-82;-73;-66;-87;-59;-71;112
-82;-90;-81;-72;-66;-86;-59;-70;112
-82;-89;-82;-72;-66;-87;-59;-70;112
-81;-89;-81;-71;-66;-87;-59;-70;112
-82;-89;-80;-71;-65;-88;-58;-70;112
-83;-91;-82;-73;-65;-87;-58;-70;112
-83;-88;-81;-73;-65;-87;-58;-72;112
-82;-90;-81;-73;-65;-87;-58;-72;112
-82;-88;-81;-73;-64;-87;-58;-72;112
-82;-89;-82;-73;-65;-87;-58;-72;112
-82;-89;-82;-73;-65;-88;-59;-71;112
-82;-90;-81;-73;-65;-88;-59;-70;112
-83;-90;-81;-72;-65;-90;-59;-70;112
-82;-90;-81;-72;-65;-89;-59;-70;112
-82;-90;-81;-72;-65;-89;-59;-70;113
-82;-90;-81;-72;-65;-89;-59;-70;113
-82;-87;-80;-73;-65;-90;-60;-72;113
-81;-87;-80;-71;-64;-90;-60;-72;113
-80;-88;-81;-71;-65;-86;-59;-72;113
-81;-88;-81;-72;-67;-86;-60;-71;113
-84;-91;-81;-72;-70;-86;-60;-69;113
-84;-87;-81;-73;-70;-86;-61;-69;113
-84;-85;-83;-74;-71;-94;-61;-69;113
-85;-84;-83;-75;-71;-90;-61;-69;113
-89;-87;-83;-75;-72;-83;-63;-70;113
-88;-87;-78;-81;-69;-91;-64;-73;113
-86;-93;-78;-82;-69;-91;-63;-74;113
-86;-93;-78;-82;-69;-91;-63;-74;113
-86;-93;-78;-82;-69;-91;-63;-74;113
-86;-93;-78;-82;-69;-91;-63;-74;113
-87;-88;-78;-83;-68;-91;-63;-74;113
-87;-85;-79;-81;-68;-91;-63;-70;113
-89;-85;-79;-79;-67;-91;-63;-70;113
-90;-85;-79;-79;-66;-91;-63;-72;113
-90;-87;-79;-80;-67;-91;-61;-71;113
-86;-86;-79;-80;-67;-91;-62;-70;113
-86;-87;-79;-81;-67;-91;-63;-72;113
-86;-86;-78;-79;-66;-93;-63;-72;113
-85;-85;-78;-78;-66;-93;-63;-72;113
-85;-85;-78;-78;-66;-93;-62;-73;113
-85;-84;-78;-77;-65;-90;-62;-71;113
-86;-84;-78;-77;-65;-90;-61;-71;113
-86;-83;-78;-77;-65;-91;-62;-70;113
-86;-83;-78;-78;-65;-91;-62;-70;113
-86;-82;-78;-78;-65;-91;-62;-72;113
-87;-83;-78;-77;-65;-88;-62;-71;113
-85;-83;-79;-78;-65;-89;-62;-71;113
-85;-83;-78;-77;-65;-89;-62;-72;113
-85;-83;-77;-77;-66;-89;-62;-72;113
-85;-83;-78;-77;-66;-89;-62;-72;113
-85;-83;-78;-77;-66;-89;-62;-72;113
-85;-84;-78;-78;-65;-89;-62;-73;113
-85;-84;-78;-78;-65;-89;-62;-73;113
-85;-84;-78;-78;-65;-89;-62;-73;113
-85;-84;-78;-78;-65;-89;-62;-73;113
-85;-84;-78;-78;-65;-93;-62;-73;113
-84;-85;-78;-77;-66;-93;-62;-72;113
-84;-85;-77;-78;-66;-93;-62;-72;113
-85;-84;-77;-78;-66;-93;-62;-72;113
-84;-84;-77;-78;-65;-92;-61;-72;113
-85;-85;-77;-78;-65;-91;-62;-73;113
-85;-85;-77;-77;-65;-91;-62;-73;113
-84;-84;-77;-78;-65;-91;-61;-73;113
-84;-86;-77;-78;-66;-91;-61;-73;113
-84;-85;-77;-78;-66;-91;-62;-73;113
-84;-85;-77;-78;-66;-90;-61;-73;113
-84;-85;-77;-78;-66;-90;-61;-73;113
-84;-85;-77;-78;-66;-90;-61;-73;113
-84;-85;-77;-78;-66;-90;-61;-73;113
-84;-86;-77;-78;-66;-90;-62;-73;113
-84;-86;-77;-78;-67;-90;-62;-73;113
-85;-85;-77;-78;-66;-90;-62;-73;113
-84;-85;-76;-78;-67;-92;-62;-73;113
-84;-84;-76;-78;-67;-94;-61;-73;113
-84;-87;-77;-78;-67;-94;-62;-73;113
-85;-87;-77;-78;-67;-94;-62;-73;113
-85;-86;-77;-78;-66;-94;-62;-73;113
-84;-86;-77;-78;-67;-94;-62;-73;113
-84;-86;-77;-79;-67;-94;-62;-72;113
-84;-87;-77;-79;-67;-94;-62;-72;113
-84;-87;-76;-77;-67;-94;-61;-73;113
-85;-87;-76;-78;-66;-94;-61;-72;113
-84;-87;-77;-78;-66;-94;-61;-74;113
-85;-87;-77;-78;-66;-92;-61;-74;113
-85;-87;-77;-78;-66;-92;-61;-73;113
-85;-87;-77;-78;-66;-92;-61;-73;113
-85;-87;-77;-79;-66;-92;-62;-73;113
-85;-87;-77;-78;-66;-93;-61;-73;113
-84;-86;-77;-78;-67;-93;-61;-73;113
-85;-86;-77;-78;-66;-93;-61;-73;113
-84;-86;-77;-79;-66;-93;-62;-73;113
-84;-85;-77;-79;-66;-93;-61;-73;113
-85;-86;-77;-78;-66;-93;-62;-73;113
-85;-86;-77;-78;-66;-93;-62;-73;113
-85;-86;-77;-78;-66;-93;-62;-73;113
-85;-86;-77;-78;-66;-93;-62;-73;113
-85;-85;-76;-78;-66;-93;-62;-72;113
-85;-86;-77;-78;-66;-93;-61;-72;113
-85;-86;-76;-77;-66;-93;-62;-73;113
-85;-85;-77;-78;-66;-93;-60;-73;113
-85;-85;-77;-78;-66;-93;-60;-73;113
-84;-84;-77;-78;-66;-94;-61;-73;113
-85;-85;-77;-78;-66;-94;-61;-72;113
-85;-85;-77;-78;-66;-94;-61;-72;113
-85;-86;-77;-77;-66;-94;-62;-73;113
-85;-86;-78;-78;-66;-94;-62;-73;113
-85;-86;-78;-78;-66;-94;-62;-73;113
-85;-86;-78;-79;-66;-94;-61;-73;113
-85;-85;-78;-78;-66;-94;-61;-73;113
-85;-84;-78;-77;-66;-94;-62;-72;113
-84;-85;-77;-78;-66;-94;-62;-72;113
-85;-85;-77;-77;-66;-94;-61;-72;113
-86;-86;-77;-78;-66;-94;-61;-72;113
-85;-87;-79;-77;-66;-94;-62;-74;113
-85;-85;-78;-78;-66;-94;-62;-74;113
-84;-85;-78;-78;-67;-96;-61;-72;113
-84;-84;-78;-78;-66;-96;-60;-71;113
-84;-85;-79;-79;-67;-96;-60;-72;113
-85;-86;-77;-79;-67;-96;-62;-72;113
-85;-86;-79;-79;-68;-96;-62;-72;113
-85;-84;-79;-79;-67;-96;-62;-72;113
-85;-85;-78;-79;-66;-91;-62;-71;113
-84;-85;-78;-80;-66;-90;-62;-71;113
-85;-85;-77;-80;-66;-90;-63;-71;113
-84;-85;-78;-80;-66;-90;-63;-72;113
-85;-85;-78;-80;-65;-90;-63;-72;113
-85;-85;-79;-80;-63;-88;-62;-73;113
-87;-84;-81;-80;-66;-91;-62;-73;113
-88;-85;-80;-80;-66;-91;-60;-73;113
-87;-85;-80;-80;-66;-91;-60;-71;113
-88;-85;-81;-80;-66;-91;-60;-71;113
-87;-84;-81;-80;-66;-91;-62;-72;114
-87;-84;-81;-80;-66;-91;-62;-72;114
-87;-84;-81;-80;-66;-91;-62;-72;114
-87;-84;-81;-80;-66;-91;-63;-73;114
-85;-87;-77;-80;-68;-89;-63;-73;114
-87;-88;-78;-80;-70;-91;-64;-73;114
-89;-88;-79;-80;-72;-91;-64;-72;114
-88;-91;-80;-80;-75;-91;-67;-74;114
-88;-91;-80;-80;-75;-91;-66;-82;114
-89;-92;-82;-83;-75;-91;-66;-82;114
-87;-92;-82;-84;-72;-91;-66;-76;114
-88;-91;-83;-83;-70;-91;-66;-76;114
-89;-89;-82;-86;-70;-91;-62;-83;114
-88;-97;-80;-86;-70;-89;-62;-87;114
-88;-97;-80;-86;-70;-89;-60;-87;114
-88;-97;-80;-86;-70;-89;-60;-87;114
-87;-97;-84;-90;-69;-92;-60;-87;114
-88;-97;-82;-90;-69;-92;-62;-79;114
-85;-91;-82;-90;-69;-97;-60;-80;114
-86;-91;-81;-92;-68;-97;-60;-82;114
-84;-89;-80;-90;-68;-97;-61;-82;114
-83;-89;-80;-92;-67;-97;-61;-82;114
-83;-89;-82;-95;-65;-97;-60;-85;114
-83;-89;-81;-91;-67;-97;-60;-84;114
-83;-89;-81;-91;-68;-97;-60;-82;114
-83;-89;-82;-91;-68;-97;-60;-82;114
-83;-89;-83;-90;-67;-93;-60;-82;114
-83;-87;-81;-90;-68;-91;-60;-79;114
-83;-87;-82;-89;-67;-91;-60;-80;114
-83;-86;-83;-89;-67;-91;-60;-79;114
-83;-87;-83;-90;-67;-91;-61;-78;114
-84;-87;-82;-91;-67;-91;-60;-79;114
-84;-87;-83;-91;-67;-95;-60;-79;114
-84;-87;-82;-89;-66;-92;-61;-79;114
-85;-86;-82;-93;-66;-92;-61;-81;114
-84;-86;-82;-93;-66;-94;-61;-80;114
-85;-87;-84;-92;-67;-94;-61;-80;114
-84;-86;-84;-91;-66;-94;-61;-80;114
-83;-86;-82;-91;-66;-94;-61;-82;114
-83;-86;-82;-91;-66;-93;-60;-82;114
-83;-86;-82;-91;-66;-93;-60;-82;114
-83;-86;-82;-91;-66;-93;-60;-82;114
-83;-85;-81;-89;-66;-93;-60;-81;114
-83;-85;-81;-91;-65;-93;-60;-81;114
-83;-87;-81;-91;-65;-94;-60;-81;114
-83;-87;-81;-91;-65;-94;-60;-81;114
-83;-87;-81;-91;-65;-94;-60;-81;114
-83;-87;-81;-91;-65;-94;-60;-81;114
-83;-87;-81;-91;-65;-94;-60;-81;114
-83;-87;-81;-91;-65;-94;-60;-81;114
-83;-87;-81;-91;-65;-94;-60;-81;114
-83;-87;-81;-91;-65;-94;-60;-81;114
-83;-87;-81;-91;-65;-94;-60;-81;114
-83;-85;-81;-91;-65;-91;-60;-81;114
-83;-86;-82;-90;-65;-91;-60;-80;114
-83;-85;-83;-91;-65;-91;-60;-80;114
-83;-85;-82;-91;-66;-90;-60;-80;114
-83;-85;-82;-91;-65;-95;-60;-81;114
-83;-85;-82;-91;-65;-95;-60;-80;114
-82;-85;-82;-89;-65;-93;-60;-81;114
-83;-86;-82;-90;-65;-92;-60;-81;114
-83;-85;-82;-88;-65;-92;-60;-81;114
-82;-85;-82;-91;-65;-92;-60;-81;114
-82;-85;-82;-91;-65;-97;-60;-81;114
-82;-85;-82;-90;-65;-97;-60;-81;114
-82;-86;-82;-90;-65;-97;-60;-80;114
-82;-86;-82;-90;-65;-92;-60;-80;114
-82;-85;-82;-90;-65;-92;-60;-80;114
-82;-85;-82;-90;-65;-92;-60;-80;114
-83;-85;-82;-90;-65;-92;-60;-80;114
-83;-85;-82;-90;-65;-92;-60;-82;114
-83;-86;-82;-90;-66;-98;-60;-82;114
-83;-86;-82;-91;-65;-98;-60;-81;114
-83;-85;-81;-90;-65;-98;-60;-81;114
-83;-85;-81;-89;-65;-98;-60;-81;114
-83;-85;-81;-91;-65;-98;-60;-81;114
-83;-86;-81;-91;-66;-98;-60;-81;114
-83;-85;-81;-91;-65;-98;-60;-81;114
-83;-85;-81;-94;-65;-98;-60;-81;114
-82;-84;-81;-93;-65;-98;-60;-81;114
-83;-84;-80;-93;-65;-98;-60;-84;114
-83;-85;-81;-93;-66;-98;-60;-83;114
-82;-85;-81;-91;-66;-98;-60;-83;114
-82;-85;-80;-92;-65;-98;-60;-85;114
-83;-84;-81;-93;-65;-98;-60;-85;114
-83;-84;-81;-90;-65;-98;-60;-86;114
-83;-85;-82;-90;-66;-98;-60;-85;114
-83;-84;-81;-90;-65;-98;-60;-85;114
-83;-85;-81;-90;-65;-98;-60;-87;114
-82;-85;-81;-93;-65;-95;-60;-87;114
-83;-84;-81;-93;-65;-95;-60;-87;114
-83;-85;-81;-94;-65;-95;-60;-87;114
-84;-86;-81;-92;-65;-95;-61;-87;114
-84;-85;-81;-92;-65;-95;-60;-87;114
-84;-85;-81;-92;-65;-95;-60;-87;114
-84;-85;-81;-92;-65;-95;-60;-87;114
-84;-85;-81;-92;-65;-95;-60;-87;114
-83;-85;-81;-90;-65;-95;-60;-90;114
-83;-85;-81;-90;-65;-95;-60;-90;114
-83;-85;-81;-91;-65;-95;-60;-87;114
-83;-85;-80;-91;-65;-95;-60;-86;114
-82;-85;-80;-90;-65;-95;-60;-86;114
-83;-85;-80;-91;-65;-95;-61;-85;114
-83;-85;-80;-93;-65;-95;-60;-86;114
-83;-85;-81;-93;-65;-95;-60;-87;114
-83;-86;-80;-93;-66;-94;-60;-87;114
-83;-86;-79;-92;-66;-95;-60;-90;114
-82;-86;-80;-91;-65;-96;-60;-86;114
-83;-86;-80;-91;-65;-96;-60;-84;114
-83;-86;-80;-92;-65;-96;-60;-86;114
-83;-85;-80;-90;-66;-96;-60;-86;114
-83;-86;-81;-90;-66;-96;-60;-86;114
-83;-86;-80;-90;-65;-96;-60;-85;114
-82;-86;-81;-90;-65;-96;-60;-84;114
-82;-86;-81;-91;-65;-96;-60;-85;114
-83;-86;-82;-89;-66;-96;-60;-85;114
-82;-86;-81;-89;-65;-94;-60;-85;114
-83;-86;-81;-91;-65;-93;-60;-87;114
-82;-85;-81;-91;-65;-93;-60;-86;114
-83;-84;-82;-92;-65;-93;-60;-86;114
-83;-85;-82;-92;-65;-93;-60;-86;114
-83;-85;-82;-92;-65;-93;-60;-86;114
-83;-85;-82;-93;-65;-93;-60;-86;114
-83;-85;-81;-93;-65;-93;-60;-86;114
-83;-85;-80;-93;-65;-93;-60;-85;115
-83;-85;-80;-93;-67;-93;-60;-83;115
-84;-88;-79;-88;-67;-93;-60;-83;115
-86;-89;-79;-86;-68;-93;-60;-83;115
-87;-89;-79;-84;-70;-93;-60;-83;115
-87;-89;-83;-84;-76;-90;-63;-75;115
-94;-88;-84;-87;-76;-90;-65;-73;115
-90;-86;-84;-87;-80;-96;-65;-73;115
-88;-88;-88;-87;-83;-88;-65;-73;115
-89;-96;-88;-87;-75;-88;-66;-72;115
-89;-96;-88;-86;-75;-88;-66;-72;115
-89;-96;-88;-86;-75;-88;-66;-72;115
-89;-96;-88;-86;-75;-88;-66;-72;115
-87;-93;-90;-86;-68;-96;-63;-72;115
-86;-93;-90;-85;-68;-96;-63;-72;115
-87;-92;-90;-85;-68;-96;-62;-70;115
-87;-91;-90;-84;-67;-96;-62;-70;115
-88;-89;-90;-84;-67;-92;-62;-71;115
-89;-89;-90;-85;-68;-92;-62;-69;115
-88;-88;-90;-85;-68;-92;-62;-71;115
-88;-87;-90;-84;-68;-93;-62;-71;115
-88;-87;-90;-85;-69;-92;-63;-71;115
-85;-88;-90;-85;-68;-91;-63;-71;115
-85;-88;-90;-84;-68;-91;-63;-71;115
-87;-89;-90;-84;-68;-91;-63;-71;115
-88;-89;-93;-84;-69;-92;-63;-70;115
-90;-89;-93;-84;-70;-92;-63;-71;115
-89;-89;-93;-84;-70;-92;-63;-71;115
-94;-89;-93;-86;-69;-92;-63;-72;115
-94;-89;-85;-85;-69;-94;-63;-72;115
-94;-88;-87;-84;-67;-94;-62;-71;115
